key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2014-08-29 08:20:58.0000001,13.0,2014-08-29 08:20:58 UTC,-74.002871,40.760453,-73.97067,40.758981,1
2015-01-07 17:55:52.0000004,8.0,2015-01-07 17:55:52 UTC,-73.97872924804686,40.73669052124024,-73.98805236816406,40.74567794799805,2
2014-10-16 12:13:00.00000052,22.5,2014-10-16 12:13:00 UTC,-73.97328,40.757502,-73.996197,40.768115,5
2010-12-14 21:20:00.00000095,17.7,2010-12-14 21:20:00 UTC,-74.011742,40.707725,-73.952705,40.773272,1
2013-05-15 20:51:00.00000061,21.5,2013-05-15 20:51:00 UTC,-73.987135,40.747667,-73.99346,40.68737,1
2011-04-20 19:29:53.0000002,6.5,2011-04-20 19:29:53 UTC,-74.005443,40.739549,-74.00171,40.727796,1
2010-04-29 09:59:14.0000005,12.5,2010-04-29 09:59:14 UTC,-73.97163,40.75465,-74.003144,40.728403,1
2013-01-19 15:31:00.00000074,7.0,2013-01-19 15:31:00 UTC,-73.98236,40.770592,-73.978418,40.782757,1
2011-08-04 19:50:00.00000066,10.9,2011-08-04 19:50:00 UTC,-74.007817,40.705597,-73.975445,40.734557,1
2015-04-22 17:50:16.0000003,38.04,2015-04-22 17:50:16 UTC,-73.96975708007811,40.75064086914063,-73.86571502685547,40.77100372314453,1
2011-10-10 18:33:15.0000006,7.3,2011-10-10 18:33:15 UTC,-73.9818,40.7811,-73.9841,40.7618,2
2014-04-13 20:53:29.0000001,9.5,2014-04-13 20:53:29 UTC,-73.987943,40.74818,-73.98499,40.72749,1
2011-07-01 06:43:01.0000002,8.5,2011-07-01 06:43:01 UTC,-73.9911,40.7174,-73.9755,40.7493,1
2010-10-08 15:23:00.000000165,11.7,2010-10-08 15:23:00 UTC,-73.987122,40.76213,-73.980978,40.734288,1
2014-10-16 23:52:39.0000001,19.5,2014-10-16 23:52:39 UTC,-73.96304,40.794028,-73.998895,40.728225,2
2009-08-01 14:27:56.0000003,9.7,2009-08-01 14:27:56 UTC,-73.947133,40.77928,-73.978976,40.778275,1
2014-02-16 00:03:29.0000002,15.5,2014-02-16 00:03:29 UTC,-73.993726,40.767016,-73.985998,40.726606,1
2009-01-15 12:24:08.0000001,4.9,2009-01-15 12:24:08 UTC,-73.97735,40.75817,-73.971262,40.763638,1
2014-03-16 02:52:35.0000005,8.5,2014-03-16 02:52:35 UTC,-73.982042,40.778498,-73.954912,40.800907,1
2010-12-18 11:22:00.0000004,5.3,2010-12-18 11:22:00 UTC,-73.980532,40.73064,-73.993847,40.736187,2
2010-02-11 20:11:28.0000002,8.1,2010-02-11 20:11:28 UTC,-73.995112,40.725932,-73.978135,40.750818,1
2013-03-02 22:57:00.000000210,5.5,2013-03-02 22:57:00 UTC,-74.005982,40.735692,-74.004075,40.731357,5
2014-11-03 08:58:00.000000182,8.0,2014-11-03 08:58:00 UTC,-73.971762,40.754535,-73.976687,40.764152,1
2013-11-08 20:48:00.00000048,9.0,2013-11-08 20:48:00 UTC,-73.963335,40.772122,-73.983645,40.758967,1
2012-03-20 10:43:00.000000140,7.3,2012-03-20 10:43:00 UTC,-74.003997,40.73302,-73.991012,40.739577,2
2009-08-04 17:42:00.00000053,12.1,2009-08-04 17:42:00 UTC,-73.982602,40.77543,-73.941453,40.809437,1
2014-12-08 12:09:00.00000031,47.33,2014-12-08 12:09:00 UTC,-73.989083,40.758885,-73.861847,40.768432,5
2014-04-25 12:02:13.0000001,11.5,2014-04-25 12:02:13 UTC,-73.981924,40.758245,-73.957797,40.779359,1
2012-07-14 21:13:00.000000168,4.5,2012-07-14 21:13:00 UTC,0.0,0.0,0.0,0.0,4
2010-10-13 08:12:47.0000004,4.9,2010-10-13 08:12:47 UTC,-73.955286,40.76884,-73.94731,40.779773,1
2014-02-04 13:54:15.0000002,39.33,2014-02-04 13:54:15 UTC,-73.871037,40.77356,-73.979559,40.763749,3
2012-11-24 23:43:00.00000032,8.5,2012-11-24 23:43:00 UTC,-73.975035,40.762107,-73.97996,40.783872,2
2014-11-02 09:13:06.0000002,7.0,2014-11-02 09:13:06 UTC,-73.975001,40.782616,-73.99006,40.761752,1
2013-10-28 21:11:00.000000170,5.0,2013-10-28 21:11:00 UTC,-74.003967,40.748125,-74.005652,40.736992,1
2015-03-13 15:01:44.0000002,15.5,2015-03-13 15:01:44 UTC,-73.99675750732422,40.74262619018555,-73.97953033447266,40.745559692382805,1
2013-10-19 22:09:42.0000005,14.0,2013-10-19 22:09:42 UTC,-73.980255,40.765383,-73.991756,40.730167,1
2011-10-09 05:58:00.00000044,6.9,2011-10-09 05:58:00 UTC,-73.966078,40.762312,-73.986232,40.745837,1
2011-01-16 10:34:00.00000087,4.1,2011-01-16 10:34:00 UTC,-73.995343,40.739342,-73.991683,40.74909,1
2011-04-08 22:48:00.000000232,6.5,2011-04-08 22:48:00 UTC,-73.948445,40.782828,-73.970543,40.788393,1
2013-11-16 07:39:00.00000040,22.5,2013-11-16 07:39:00 UTC,-73.990812,40.719542,-73.976112,40.793977,1
2015-01-22 21:53:57.0000004,16.5,2015-01-22 21:53:57 UTC,-74.00830078125,40.71183013916016,-73.9763412475586,40.665260314941406,2
2012-03-04 04:01:00.0000009,3.3,2012-03-04 04:01:00 UTC,-73.952832,40.706652,-73.955517,40.707523,1
2012-05-08 09:44:00.00000020,5.7,2012-05-08 09:44:00 UTC,-73.970307,40.765397,-73.97563,40.760455,1
2011-10-14 22:37:00.000000174,13.7,2011-10-14 22:37:00 UTC,-73.96516,40.801295,-73.990592,40.757697,2
2010-01-12 20:31:00.000000285,6.5,2010-01-12 20:31:00 UTC,-73.980462,40.738468,-73.99758,40.727983,2
2012-10-01 11:34:00.0000003,11.0,2012-10-01 11:34:00 UTC,-73.989942,40.73449,-73.995822,40.759312,1
2012-09-10 22:40:35.0000001,6.0,2012-09-10 22:40:35 UTC,-73.990834,40.756031,-74.00392,40.753051,1
2009-05-27 20:12:10.0000005,6.5,2009-05-27 20:12:10 UTC,-73.989221,40.742093,-73.988625,40.727053,1
2010-10-20 20:50:00.00000064,6.9,2010-10-20 20:50:00 UTC,-73.982583,40.742437,-74.00232,40.726455,5
2009-08-19 00:59:51.0000004,23.3,2009-08-19 00:59:51 UTC,-73.972794,40.793631,-74.002736,40.749773,1
2014-04-12 14:42:00.00000019,17.5,2014-04-12 14:42:00 UTC,-73.977995,40.734287,-73.978958,40.771847,6
2014-06-11 11:31:39.0000001,4.5,2014-06-11 11:31:39 UTC,-73.972378,40.754193,-73.96701,40.761057,1
2011-05-01 21:41:00.00000048,5.3,2011-05-01 21:41:00 UTC,0.0,0.0,0.0,0.0,1
2011-04-22 08:19:00.0000003,6.5,2011-04-22 08:19:00 UTC,-74.009657,40.712812,-74.004503,40.727065,2
2009-08-07 23:11:17.0000002,3.7,2009-08-07 23:11:17 UTC,-73.976658,40.764604,-73.971256,40.762341,3
2014-09-24 11:46:59.0000001,7.5,2014-09-24 11:46:59 UTC,-73.989712,40.734155,-73.98521,40.724392,1
2015-06-25 10:52:51.0000005,8.0,2015-06-25 10:52:51 UTC,-73.96353912353516,40.75701141357422,-73.97547912597656,40.752288818359375,1
2014-04-20 03:50:05.0000002,11.5,2014-04-20 03:50:05 UTC,-74.005697,40.70767,-73.978611,40.685447,1
2010-10-29 18:56:01.0000003,9.7,2010-10-29 18:56:01 UTC,-73.976042,40.754766,-73.988756,40.774932,1
2013-01-09 12:15:00.000000153,7.0,2013-01-09 12:15:00 UTC,-73.980862,40.762127,-73.97449,40.755062,1
2010-01-07 19:34:11.0000004,5.3,2010-01-07 19:34:11 UTC,-73.998708,40.734694,-73.986175,40.731183,2
2014-09-20 22:54:00.000000259,6.5,2014-09-20 22:54:00 UTC,-73.94747,40.80953,-73.954958,40.820017,1
2015-06-10 17:59:12.0000002,16.0,2015-06-10 17:59:12 UTC,-73.98222351074217,40.76835250854492,-73.99302673339844,40.75514602661133,1
2010-04-07 23:18:00.000000101,12.1,2010-04-07 23:18:00 UTC,-73.976525,40.788462,-73.935568,40.798582,2
2010-05-14 18:38:26.0000009,6.5,2010-05-14 18:38:26 UTC,-73.986836,40.725579,-73.987879,40.737802,1
2012-09-18 23:24:00.00000022,56.5,2012-09-18 23:24:00 UTC,-73.98347,40.74698,-73.794673,40.668047,2
2010-10-18 11:51:29.0000003,6.9,2010-10-18 11:51:29 UTC,-73.991258,40.75051,-73.992318,40.734312,1
2012-10-11 12:50:07.0000004,6.0,2012-10-11 12:50:07 UTC,-73.989388,40.735965,-73.999617,40.723487,1
2012-01-15 17:22:09.0000003,6.5,2012-01-15 17:22:09 UTC,-73.978262,40.751761,-73.980245,40.735149,1
2011-09-21 13:25:00.00000095,6.9,2011-09-21 13:25:00 UTC,-73.969475,40.754737,-73.988252,40.752668,1
2010-06-02 17:37:00.00000012,8.9,2010-06-02 17:37:00 UTC,-73.963052,40.758175,-73.957817,40.779515,5
2010-06-02 11:17:36.0000001,5.7,2010-06-02 11:17:36 UTC,-73.987748,40.753765,-73.998609,40.739715,1
2010-04-22 17:32:58.0000004,7.3,2010-04-22 17:32:58 UTC,-73.971116,40.75506,-73.980213,40.765734,1
2013-09-28 23:05:19.0000001,7.0,2013-09-28 23:05:19 UTC,-73.983816,40.741204,-73.996773,40.732189,2
2015-01-17 06:57:24.0000001,6.5,2015-01-17 06:57:24 UTC,-73.99410247802734,40.740970611572266,-73.98242950439453,40.73121643066406,1
2009-12-01 21:50:00.000000147,33.47,2009-12-01 21:50:00 UTC,-73.991528,40.746495,-73.825082,40.732047,1
2011-10-05 16:56:33.0000002,4.1,2011-10-05 16:56:33 UTC,-73.955689,40.785274,-73.957046,40.779959,2
2013-08-29 10:05:36.0000001,9.0,2013-08-29 10:05:36 UTC,-74.000624,40.747702,-73.983449,40.734437,1
2009-02-11 16:29:41.0000002,6.7,2009-02-11 16:29:41 UTC,-73.981357,40.780477,-73.970364,40.796443,1
2009-01-09 22:28:00.000000137,8.9,2009-01-09 22:28:00 UTC,-74.00044,40.732415,-73.978933,40.762867,5
2009-05-22 04:20:41.0000002,8.1,2009-05-22 04:20:41 UTC,-73.967935,40.8023,-73.942767,40.811468,1
2011-07-23 19:02:00.000000225,15.3,2011-07-23 19:02:00 UTC,-73.963607,40.71042,-73.995668,40.744208,1
2012-05-31 09:25:02.0000005,8.5,2012-05-31 09:25:02 UTC,-73.984944,40.769032,-74.004524,40.74969,1
2014-08-30 15:04:00.00000085,8.5,2014-08-30 15:04:00 UTC,-74.005267,40.71963,-73.99041,40.741902,2
2012-03-23 22:19:00.00000098,10.9,2012-03-23 22:19:00 UTC,-73.980967,40.76417,-73.985357,40.733468,1
2010-01-13 07:06:17.0000003,5.7,2010-01-13 07:06:17 UTC,-73.98528,40.758542,-73.988008,40.779435,1
2011-11-13 19:56:00.00000043,24.9,2011-11-13 19:56:00 UTC,-73.988732,40.77775,-73.864943,40.770437,1
2011-06-21 11:58:30.0000003,14.9,2011-06-21 11:58:30 UTC,-73.95415,40.764023,-73.978478,40.757071,2
2010-05-25 18:45:37.0000004,11.3,2010-05-25 18:45:37 UTC,-73.979919,40.763246,-73.948674,40.774814,1
2014-07-09 18:31:00.000000184,6.5,2014-07-09 18:31:00 UTC,-73.956495,40.778292,-73.962003,40.764488,1
2009-12-21 16:25:15.0000001,8.5,2009-12-21 16:25:15 UTC,-73.990476,40.731449,-73.985207,40.753264,2
2014-02-27 22:21:35.0000002,19.0,2014-02-27 22:21:35 UTC,-73.980149,40.782906,-73.989818,40.728697,1
2013-02-27 07:24:25.0000003,5.5,2013-02-27 07:24:25 UTC,-73.988427,40.745811,-73.984168,40.737608,1
2015-02-15 03:30:13.0000003,4.5,2015-02-15 03:30:13 UTC,-73.99095916748048,40.7509765625,-74.00410461425781,40.756694793701165,1
2010-02-19 21:54:37.0000007,7.3,2010-02-19 21:54:37 UTC,-73.978889,40.741002,-73.983154,40.721275,1
2012-04-11 18:13:56.0000006,8.9,2012-04-11 18:13:56 UTC,-74.003387,40.748843,-73.983337,40.7561,2
2012-11-07 16:09:19.0000002,4.0,2012-11-07 16:09:19 UTC,-73.95709,40.774653,-73.960468,40.773242,1
2009-08-31 13:26:08.0000001,13.7,2009-08-31 13:26:08 UTC,-73.974641,40.761408,-74.006694,40.720562,1
2013-01-09 17:47:00.00000014,8.0,2013-01-09 17:47:00 UTC,-73.988288,40.749535,-73.97258,40.755942,1
2011-11-03 14:47:08.0000003,8.5,2011-11-03 14:47:08 UTC,-73.9809,40.7641,-73.9706,40.7645,2
2011-10-06 16:25:52.0000003,4.5,2011-10-06 16:25:52 UTC,-73.9833,40.7441,-73.979,40.7507,1
2010-12-31 17:31:32.0000002,2.9,2010-12-31 17:31:32 UTC,-73.982044,40.740458,-73.983387,40.743872,1
2010-09-09 04:03:00.00000032,8.1,2010-09-09 04:03:00 UTC,-73.988775,40.777837,-73.987685,40.770633,1
2012-07-02 09:41:00.00000096,10.1,2012-07-02 09:41:00 UTC,0.0,0.0,0.0,0.0,1
2011-03-02 08:00:00.00000015,15.7,2011-03-02 08:00:00 UTC,-73.985357,40.75828,-74.016518,40.704562,1
2009-07-20 11:16:21.0000006,4.9,2009-07-20 11:16:21 UTC,-74.002146,40.715023,-73.98624,40.716777,3
2013-03-07 11:06:00.00000056,15.0,2013-03-07 11:06:00 UTC,-74.005572,40.714732,-73.985612,40.752905,1
2014-07-14 14:00:40.0000002,7.0,2014-07-14 14:00:40 UTC,-73.973508,40.792186,-73.982143,40.777279,3
2012-09-08 19:23:00.00000073,4.0,2012-09-08 19:23:00 UTC,-73.983672,40.768207,-73.982182,40.772042,3
2011-12-30 15:21:06.0000002,12.1,2011-12-30 15:21:06 UTC,-73.9956,40.7231,-73.9847,40.7544,2
2009-08-07 20:10:00.00000033,10.1,2009-08-07 20:10:00 UTC,-73.988665,40.778453,-73.988485,40.74437,1
2014-05-10 19:09:00.00000065,5.5,2014-05-10 19:09:00 UTC,-73.973005,40.755892,-73.972442,40.762332,1
2013-07-04 16:25:00.00000044,6.0,2013-07-04 16:25:00 UTC,-73.984262,40.737277,-73.970575,40.75609,1
2014-08-11 08:19:00.00000010,49.0,2014-08-11 08:19:00 UTC,-73.96867,40.799017,-74.015602,40.634562,5
2010-07-14 09:55:00.000000187,4.5,2010-07-14 09:55:00 UTC,-73.957593,40.774448,-73.962363,40.770357,1
2013-06-24 08:02:10.0000001,6.0,2013-06-24 08:02:10 UTC,-73.988901,40.749024,-73.976143,40.754942,1
2012-07-06 20:17:10.0000002,4.1,2012-07-06 20:17:10 UTC,-73.931782,40.759856,-73.92313,40.755629,2
2012-04-16 11:57:00.000000166,3.3,2012-04-16 11:57:00 UTC,-73.97047,40.764917,-73.967543,40.768965,4
2013-08-10 22:10:38.0000005,12.5,2013-08-10 22:10:38 UTC,-73.995638,40.721396,-73.972689,40.756012,1
2013-02-16 20:40:00.000000195,13.0,2013-02-16 20:40:00 UTC,-73.984275,40.756817,-73.94577,40.777805,2
2013-01-26 01:52:00.000000178,10.0,2013-01-26 01:52:00 UTC,-73.96435,40.760777,-73.988565,40.72732,5
2009-07-04 08:59:00.00000033,6.9,2009-07-04 08:59:00 UTC,-73.962807,40.77826,-73.955872,40.764457,1
2014-11-08 17:27:32.0000001,5.0,2014-11-08 17:27:32 UTC,-73.992546,40.748707,-74.001042,40.736776,1
2013-03-06 16:46:03.0000001,8.0,2013-03-06 16:46:03 UTC,-73.989643,40.745623,-73.988654,40.727112,1
2012-02-23 19:45:00.000000248,12.9,2012-02-23 19:45:00 UTC,-73.9978,40.760775,-74.006237,40.722055,2
2011-05-31 16:04:01.0000004,6.9,2011-05-31 16:04:01 UTC,-73.971688,40.750577,-73.990125,40.735287,1
2013-05-13 14:41:00.000000126,10.5,2013-05-13 14:41:00 UTC,-74.000797,40.747247,-74.010043,40.720182,1
2011-10-19 13:19:00.000000177,6.1,2011-10-19 13:19:00 UTC,-73.966785,40.753447,-73.958762,40.769705,2
2011-06-26 01:00:13.0000003,9.7,2011-06-26 01:00:13 UTC,-73.98966,40.762556,-74.007323,40.741422,1
2010-04-02 21:38:00.000000197,10.9,2010-04-02 21:38:00 UTC,-73.998643,40.729688,-73.974663,40.756352,2
2012-07-03 12:37:00.000000189,7.3,2012-07-03 12:37:00 UTC,-73.967442,40.752342,-73.978513,40.749748,5
2012-06-12 16:11:00.000000119,5.3,2012-06-12 16:11:00 UTC,-73.987032,40.77126,-73.97741,40.780227,1
2013-02-19 11:51:00.00000029,11.0,2013-02-19 11:51:00 UTC,-73.977225,40.753942,-73.95889,40.759782,2
2013-03-24 10:46:00.00000031,6.0,2013-03-24 10:46:00 UTC,-73.989465,40.758785,-73.989852,40.752357,5
2012-11-04 12:36:00.000000128,6.5,2012-11-04 12:36:00 UTC,-73.963365,40.768842,-73.980812,40.773327,1
2014-08-26 22:17:39.0000002,9.5,2014-08-26 22:17:39 UTC,-73.992775,40.758333,-73.981767,40.73681,1
2012-12-03 08:17:00.000000105,38.5,2012-12-03 08:17:00 UTC,-73.944637,40.685432,-73.973068,40.761592,2
2012-03-09 22:54:00.000000147,7.7,2012-03-09 22:54:00 UTC,-74.034097,40.707432,-74.027668,40.699533,1
2013-10-15 13:26:00.000000103,9.0,2013-10-15 13:26:00 UTC,-73.98472,40.742332,-73.968743,40.750202,5
2015-04-09 18:41:22.0000004,5.5,2015-04-09 18:41:22 UTC,-73.96405029296875,40.767742156982415,-73.95384979248048,40.76626968383789,1
2014-09-09 08:07:00.000000213,14.5,2014-09-09 08:07:00 UTC,-73.99984,40.73293,-73.984902,40.770142,1
2012-05-08 21:11:06.0000007,23.7,2012-05-08 21:11:06 UTC,-73.942291,40.823012,-73.99693,40.736624,1
2014-03-19 11:03:00.00000027,7.5,2014-03-19 11:03:00 UTC,-73.960492,40.775812,-73.980572,40.770072,2
2013-03-02 15:03:52.0000002,4.0,2013-03-02 15:03:52 UTC,-74.014395,40.70321,-74.009729,40.709162,3
2013-03-17 00:09:26.0000004,11.0,2013-03-17 00:09:26 UTC,-73.982479,40.774682,-73.994611,40.742932,1
2015-06-16 07:39:55.0000001,8.0,2015-06-16 07:39:55 UTC,-73.97136688232422,40.751079559326165,-73.98424530029298,40.75487518310546,1
2011-07-20 08:54:55.0000005,4.9,2011-07-20 08:54:55 UTC,-73.972811,40.758928,-73.965609,40.768545,1
2012-07-01 17:20:03.0000003,7.3,2012-07-01 17:20:03 UTC,-73.982288,40.750992,-73.976138,40.735139,1
2014-09-26 21:21:00.000000138,26.5,2014-09-26 21:21:00 UTC,-73.990587,40.761322,-73.96252,40.71256,2
2013-10-27 18:41:00.000000137,13.5,2013-10-27 18:41:00 UTC,-73.962502,40.762832,-73.965637,40.71666,1
2012-05-19 21:45:00.000000112,8.5,2012-05-19 21:45:00 UTC,-73.97837,40.744912,-74.001272,40.736207,1
2013-07-12 05:56:52.0000001,14.5,2013-07-12 05:56:52 UTC,-73.949167,40.773355,-73.984431,40.732165,1
2012-12-06 23:59:00.00000045,8.5,2012-12-06 23:59:00 UTC,-73.97642,40.77543,-73.956795,40.77835,3
2015-05-12 22:22:31.0000003,4.0,2015-05-12 22:22:31 UTC,-73.9742202758789,40.760059356689446,-73.96883392333984,40.76715087890625,1
2009-05-18 16:45:45.0000003,10.1,2009-05-18 16:45:45 UTC,-73.991077,40.760438,-73.997857,40.73026,1
2009-10-16 08:51:00.00000065,4.5,2009-10-16 08:51:00 UTC,-73.977838,40.75954,-73.976402,40.764935,1
2012-02-07 18:00:11.0000001,6.9,2012-02-07 18:00:11 UTC,-73.987066,40.750451,-73.98395,40.767086,1
2013-04-27 07:12:42.0000001,2.5,2013-04-27 07:12:42 UTC,-73.982174,40.755286,-73.981757,40.755126,1
2010-07-29 10:28:00.000000190,5.7,2010-07-29 10:28:00 UTC,-73.991527,40.750432,-73.984277,40.743177,1
2013-06-30 15:14:40.0000001,4.5,2013-06-30 15:14:40 UTC,-73.959793,40.758386,-73.954385,40.764213,1
2011-08-16 19:12:48.0000003,11.3,2011-08-16 19:12:48 UTC,-73.975181,40.755657,-73.984268,40.720588,1
2013-03-13 17:58:25.0000001,10.5,2013-03-13 17:58:25 UTC,-73.983011,40.759531,-73.979779,40.781074,1
2010-01-22 10:32:00.00000091,12.9,2010-01-22 10:32:00 UTC,-73.994117,40.751235,-74.004348,40.716192,2
2013-11-29 06:09:00.00000017,6.0,2013-11-29 06:09:00 UTC,-73.999777,40.761167,-73.985895,40.75554,1
2009-08-25 13:51:00.0000003,45.0,2009-08-25 13:51:00 UTC,-73.735955,40.70042,-74.003797,40.715633,1
2010-08-06 09:54:46.0000001,10.1,2010-08-06 09:54:46 UTC,-73.966383,40.75371,-73.98468,40.741203,1
2009-07-11 19:15:19.0000001,17.3,2009-07-11 19:15:19 UTC,-73.992994,40.752906,-73.960948,40.718953,3
2012-07-25 20:51:28.0000003,21.7,2012-07-25 20:51:28 UTC,-73.971915,40.760028,-73.959413,40.694438,1
2012-06-22 10:17:27.0000001,7.7,2012-06-22 10:17:27 UTC,-73.961397,40.757777,-73.972905,40.756395,1
2015-06-25 08:40:59.0000007,45.54,2015-06-25 08:40:59 UTC,-73.86595153808595,40.771278381347656,-73.97361755371094,40.75447082519531,1
2014-06-04 17:23:30.0000002,10.5,2014-06-04 17:23:30 UTC,-73.963682,40.774011,-73.977028,40.762641,1
2010-07-03 20:31:00.0000001,9.3,2010-07-03 20:31:00 UTC,-73.99664,40.723668,-74.003287,40.736322,3
2009-05-28 21:34:08.0000002,4.9,2009-05-28 21:34:08 UTC,-74.007407,40.743351,-73.994594,40.750486,1
2014-10-04 17:17:38.0000003,15.0,2014-10-04 17:17:38 UTC,-73.966135,40.794642,-73.99388,40.760552,1
2011-12-30 12:27:00.000000147,10.5,2011-12-30 12:27:00 UTC,-73.997305,40.722572,-73.972405,40.760712,1
2015-05-08 22:59:05.0000008,28.5,2015-05-08 22:59:05 UTC,-74.00428771972656,40.7216682434082,-73.88217163085938,40.7479133605957,1
2013-03-08 16:01:00.00000070,10.5,2013-03-08 16:01:00 UTC,-73.997977,40.725692,-73.986957,40.746212,1
2010-02-07 09:17:08.0000001,6.5,2010-02-07 09:17:08 UTC,-73.973385,40.743867,-73.953084,40.765048,1
2014-09-03 23:05:00.00000052,14.0,2014-09-03 23:05:00 UTC,-73.98532,40.72369,-74.00845,40.70573,1
2013-11-12 13:11:00.000000166,6.5,2013-11-12 13:11:00 UTC,-73.969595,40.794997,-73.955487,40.801172,1
2013-11-24 12:08:35.0000004,6.5,2013-11-24 12:08:35 UTC,-73.99135,40.749745,-73.982596,40.758103,1
2011-09-17 04:27:31.0000001,8.9,2011-09-17 04:27:31 UTC,-74.005414,40.739582,-74.007022,40.70764,1
2010-11-28 12:19:00.000000152,4.5,2010-11-28 12:19:00 UTC,-73.98828,40.757922,-73.97722,40.760853,1
2011-12-23 19:07:49.0000003,28.1,2011-12-23 19:07:49 UTC,-73.8628,40.7688,-73.9773,40.7519,3
2014-07-13 01:38:00.000000107,20.5,2014-07-13 01:38:00 UTC,-73.987082,40.747702,-73.94839,40.801417,5
2009-08-06 21:30:00.000000125,10.1,2009-08-06 21:30:00 UTC,-73.98132,40.759097,-73.97351,40.793038,1
2012-10-25 09:27:00.000000209,15.5,2012-10-25 09:27:00 UTC,-73.989437,40.756342,-73.957227,40.768385,1
2010-06-03 02:14:59.0000001,4.9,2010-06-03 02:14:59 UTC,-73.976631,40.764998,-73.959963,40.763716,1
2010-09-19 23:47:00.00000071,7.7,2010-09-19 23:47:00 UTC,-74.010867,40.721595,-73.957145,40.74623,1
2012-11-28 14:16:58.0000001,8.0,2012-11-28 14:16:58 UTC,-73.999038,40.755288,-73.987008,40.742402,1
2015-02-04 16:34:28.0000005,4.0,2015-02-04 16:34:28 UTC,-74.00634002685547,40.71700286865234,-74.01097106933594,40.71649169921875,6
2014-12-03 20:42:00.00000087,3.5,2014-12-03 20:42:00 UTC,-73.98183,40.753905,-73.98311,40.755165,5
2012-10-14 01:13:59.0000002,6.0,2012-10-14 01:13:59 UTC,-73.984928,40.753424,-73.985261,40.765629,1
2011-12-11 14:01:00.00000071,31.3,2011-12-11 14:01:00 UTC,-73.871007,40.773817,-73.989707,40.76743,4
2013-03-01 22:35:55.0000005,6.0,2013-03-01 22:35:55 UTC,-73.953205,40.817691,-73.956695,40.802594,1
2011-10-08 13:01:00.00000018,4.1,2011-10-08 13:01:00 UTC,-73.945227,40.778117,-73.950677,40.770718,3
2013-08-08 08:29:54.0000002,17.5,2013-08-08 08:29:54 UTC,-73.986341,40.718188,-73.980589,40.761327,1
2010-02-14 13:37:00.000000109,13.3,2010-02-14 13:37:00 UTC,-73.960455,40.769825,-73.991983,40.759402,5
2013-05-01 07:07:00.00000054,9.0,2013-05-01 07:07:00 UTC,-73.946395,40.775727,-73.975367,40.777072,3
2009-04-24 17:40:45.0000005,5.7,2009-04-24 17:40:45 UTC,-73.978586,40.750115,-73.971446,40.761073,1
2011-04-21 23:17:00.000000227,19.3,2011-04-21 23:17:00 UTC,-74.007745,40.725863,-73.920248,40.740112,5
2012-04-14 15:12:27.0000001,5.7,2012-04-14 15:12:27 UTC,-73.978246,40.754654,-73.962231,40.768976,1
2015-01-22 23:29:02.0000007,10.5,2015-01-22 23:29:02 UTC,-73.98816680908203,40.74861526489258,-73.9947738647461,40.72134017944336,5
2009-02-22 22:43:44.0000001,5.8,2009-02-22 22:43:44 UTC,-73.944616,40.787811,-73.95872,40.771757,1
2013-01-01 14:05:00.000000159,6.0,2013-01-01 14:05:00 UTC,-73.977057,40.729067,-73.993278,40.731802,1
2011-04-07 14:04:16.0000003,12.9,2011-04-07 14:04:16 UTC,-73.959302,40.76733,-73.986997,40.764252,1
2011-03-10 20:42:27.0000008,27.7,2011-03-10 20:42:27 UTC,0.0,0.0,0.0,0.0,2
2014-11-08 12:55:00.000000134,5.0,2014-11-08 12:55:00 UTC,-73.964927,40.75544,-73.971615,40.762082,4
2015-05-22 22:52:57.0000005,15.0,2015-05-22 22:52:57 UTC,-73.9599380493164,40.76089096069336,-73.99076080322266,40.761348724365234,6
2010-05-22 21:54:03.0000001,5.3,2010-05-22 21:54:03 UTC,-73.950677,40.771523,-73.954399,40.783628,1
2015-05-23 18:50:41.0000006,7.5,2015-05-23 18:50:41 UTC,-73.9592056274414,40.7832260131836,-73.97286224365233,40.79314804077149,2
2013-04-30 11:30:27.0000004,28.0,2013-04-30 11:30:27 UTC,-73.996426,40.68604,-73.974435,40.759537,1
2009-12-14 08:10:49.0000001,4.9,2009-12-14 08:10:49 UTC,-73.991015,40.750504,-73.990091,40.737696,1
2010-07-17 09:06:07.0000003,5.3,2010-07-17 09:06:07 UTC,-73.968185,40.799575,-73.956553,40.813047,2
2014-08-09 10:13:34.0000002,8.5,2014-08-09 10:13:34 UTC,-73.983927,40.746184,-73.990844,40.755749,1
2013-11-28 09:05:00.0000005,18.0,2013-11-28 09:05:00 UTC,-74.007632,40.705155,-73.976678,40.754022,1
2011-10-02 07:28:00.00000041,9.3,2011-10-02 07:28:00 UTC,-0.000443,0.000132,-0.000725,-0.000332,2
2012-07-27 00:41:31.0000004,15.7,2012-07-27 00:41:31 UTC,-73.993322,40.721987,-73.950115,40.783843,2
2013-12-31 08:35:31.0000001,8.5,2013-12-31 08:35:31 UTC,-73.965713,40.795357,-73.965748,40.774221,1
2014-01-24 16:11:00.000000163,15.0,2014-01-24 16:11:00 UTC,-73.972747,40.780792,-73.988792,40.75858,1
2011-01-05 18:48:00.000000210,5.3,2011-01-05 18:48:00 UTC,-73.990095,40.741705,-73.978678,40.739285,1
2011-06-15 17:06:38.0000002,7.3,2011-06-15 17:06:38 UTC,-73.969056,40.764292,-73.981097,40.780894,1
